Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0,EW10J4,1997,100,136,06/02 → 12/05
2.0,EW10A,1998,103,140,10/05 → 12/11
2.0 HDi,DW10ATED4,1997,79,107,06/02 → 12/09
2.0 HDi,DW10UTED4,1997,88,120,07/06 →
2.0 HDi 135 FAP,"DW10BTED4, DW10CBDTR",1997,100,136,07/06 →
2.0 HDi 165 FAP,DW10CTED4,1997,120,163,05/10 →
2.2,EW12J4,2230,116,158,06/02 → 08/07
2.2 HDi,DW12TED4,2179,94,128,06/02 → 07/06
2.2 HDi FAP,DW12BTED4,2179,125,170,10/07 →
3.0 V6,ES9J4S,2946,150,204,06/02 → 10/07
