Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0,B 5202 S,1984,93,126,01/97 → 12/00
2.0,B 5204 F,1984,105,143,01/97 → 12/00
2.0 20V,B 5204 T2,1984,132,180,01/97 → 12/00
2.0 20V Turbo,B 5204 T4,1984,155,211,01/97 → 12/00
2.0 20V Turbo,B 5204 T3,1984,166,226,01/97 → 12/00
2.3 T-5,B 5234 T3,2319,176,239,01/97 → 12/00
2.3 Turbo,B 5234 FT,2319,184,250,01/97 → 12/00
2.4,B 5254 S / B 5244 S,2435,125,170,01/97 → 12/00
2.4 Blu Fuel,"B 5244 S2, B 5244 SG",2435,103,140,01/97 → 09/00
2.4 Turbo,B 5254T,2435,142,193,01/97 → 12/00
2.5,B 5244 SG,2435,103,140,08/99 → 12/00
2.5,B 5252 S,2435,106,144,01/97 → 12/00
2.5 20V,B 5254 S,2435,121,165,06/98 → 12/00
2.5 TDI,D 5252,2461,103,140,01/97 → 12/00
